Username,Tweet,Clean_Tweet,Sentiment_Score,Sentiment
user_4372,iPhone 16 Night Mode camera is unreal.,iphone night mode camera unreal,0.0,Neutral
user_9957,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_9408,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_2313,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_7260,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_8201,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_9463,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_7907,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_6719,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_1263,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_7948,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_8843,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_5829,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_8353,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_7563,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_7670,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_4860,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_8429,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_3367,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_2109,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_4296,iPhone 16 Night Mode camera is unreal.,iphone night mode camera unreal,0.0,Neutral
user_7790,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_2812,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_5333,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_4786,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_7237,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_2176,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_9730,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_6865,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_8626,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_4558,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_5466,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_2377,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_7284,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_3205,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_4925,iPhone 16 Night Mode camera is unreal.,iphone night mode camera unreal,0.0,Neutral
user_5915,iPhone 16 Night Mode camera is unreal.,iphone night mode camera unreal,0.0,Neutral
user_1663,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_6160,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_5038,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_2984,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_8513,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_2964,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_4945,Wish the iPhone 16 came in more colors.,wish iphone came colors,0.4019,Positive
user_6289,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_6718,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_7243,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_5574,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_2485,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_9691,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_6736,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_8032,iPhone 16 Night Mode camera is unreal.,iphone night mode camera unreal,0.0,Neutral
user_3573,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_8214,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_5818,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_2144,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_4591,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_8446,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_7479,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_7204,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_5213,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_6771,Dropped my iPhone 16 already. RIP screen.,dropped iphone already rip screen,0.0,Neutral
user_4713,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_6218,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_3620,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_4903,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_8463,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_7791,Still deciding between iPhone 16 and Samsung S24.,still deciding iphone samsung,0.0,Neutral
user_7597,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_5758,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_4947,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_3381,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_9018,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_3752,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_5603,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_8829,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_2175,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_3814,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_6591,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_2857,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_8396,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_7370,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_9725,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_4246,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_9867,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_6000,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_9063,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_7877,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_5059,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_7417,iPhone 16 Night Mode camera is unreal.,iphone night mode camera unreal,0.0,Neutral
user_4548,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_6011,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_8122,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_9835,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_8705,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_1453,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_1905,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_9203,iPhone 16 Night Mode camera is unreal.,iphone night mode camera unreal,0.0,Neutral
user_7211,Dynamic Island feels more useful now on iPhone 16.,dynamic island feels useful iphone,0.6705,Positive
user_9405,iPhone 16 Night Mode camera is unreal.,iphone night mode camera unreal,0.0,Neutral
user_5291,iPhone 16 Night Mode camera is unreal.,iphone night mode camera unreal,0.0,Neutral
user_2336,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_9967,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_8220,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_3236,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
user_2284,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_7579,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_4624,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_3525,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_8578,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_3350,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_6237,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_7313,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_7678,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_6339,The speakers on iPhone 16 are really loud!,speakers iphone really loud,0.0,Neutral
user_2091,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_5389,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_1788,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_4641,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_3666,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_9659,Why did they remove the physical SIM slot in iPhone 16?,remove physical sim slot iphone,0.0,Neutral
user_1884,Just unboxed my iPhone 16. It's beautiful!,unboxed iphone beautiful,0.5994,Positive
user_6789,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_1968,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_2784,The new A18 chip in iPhone 16 is blazing fast.,new chip iphone blazing fast,0.0,Neutral
user_5981,iPhone 16 is a game-changer. Love the new features!,iphone gamechanger love new features,0.6369,Positive
user_5233,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_6864,Upgraded to iPhone 16 from 13. Totally worth it.,upgraded iphone totally worth,0.2944,Positive
user_8546,iPhone 16 is so fast it's scary.,iphone fast scary,-0.4939,Negative
user_2564,Battery drains faster than expected on iPhone 16.,battery drains faster expected iphone,0.0,Neutral
user_4995,Face ID works even in the dark. Impressed with iPhone 16!,face id works even dark impressed iphone,0.4767,Positive
user_7382,Pre-ordered the iPhone 16 and can't wait!,preordered iphone cant wait,0.0,Neutral
user_4594,Wish the iPhone 16 came in more colors.,wish iphone came colors,0.4019,Positive
user_8365,Don't see much difference between iPhone 15 and 16.,dont see much difference iphone,0.0,Neutral
user_1256,iPhone 16 Pro Max is massive but amazing!,iphone pro max massive amazing,0.5859,Positive
user_9201,Is it just me or is the iPhone 16 overheating?,iphone overheating,0.0,Neutral
user_9700,Too expensive. I'll skip iPhone 16 this year.,expensive ill skip iphone year,-0.4215,Negative
user_6019,Not a fan of the new button layout on iPhone 16.,fan new button layout iphone,0.3182,Positive
